"","V1","V2","V3"
"1",0.805389079801747,0.151510876714015,2.06261499418931
"2",0.839082679159925,0.123730418708207,1.84963073690016
"3",0.839403084942901,0.0634644548270325,1.88357031219762
"4",0.820140164246559,0.137398647715484,1.28035034046616
"5",0.713346068769578,0.13674078556748,1.4939744145102
"6",0.851285447455719,0.10415362388629,2.10721926416143
"7",0.728667438834898,0.165765387150496,1.64882215768417
"8",0.77126252879826,0.205382121924909,1.33691817203081
"9",0.939252272074245,0.0328484509350387,1.39083390898546
"10",0.660365973176816,0.260214421761042,1.56022614606732
"11",0.750177765772861,0.161907461927832,2.01668332128673
"12",0.875128210086763,0.0648504246045247,1.59636882575758
"13",0.712208997273945,0.268249727573123,1.39480332889741
"14",0.703436727743883,0.229977408416337,1.54906716175605
"15",0.736663843127909,0.235600507240402,1.4351990845036
"16",0.689174803768327,0.29097263794197,1.68694550195336
"17",0.735760284055593,0.133317531272771,1.64923734348487
"18",0.593208320196809,0.34882930393645,1.76911072343163
"19",0.817736038716019,0.0925181073471781,1.45831000103747
"20",0.886774730503177,-0.0329132552608754,1.30342592562422
"21",0.745424210025657,0.198090120527746,1.41118861556901
"22",0.826275439718303,0.0333883102864091,1.28780946683396
"23",0.855369979443368,0.0578018340575601,2.06818462437907
"24",0.912479070145403,-0.0072560609891841,1.84416376001408
"25",0.663951936414022,0.341984553640971,1.55153927206749
"26",0.820476265304902,0.111197138661177,1.96364506957697
"27",0.752454675393193,0.119350293728755,1.80684565656283
"28",0.552122840845997,0.412488721418293,1.18973720092911
"29",0.771929038838722,0.0964768397217232,1.75904905484978
"30",0.790626456504122,0.186266789699222,1.95065537036489
"31",0.93447187544319,0.0826560399791563,1.65403335101089
"32",0.835973830429826,0.0142973090941661,1.99456537844655
"33",0.760636916451612,0.121511407556633,1.59556414601068
"34",0.699977703906085,0.184884056769949,1.5639895891191
"35",0.826777842465254,0.106846898509329,1.73706035055641
"36",0.818350596693067,0.040512081102226,1.35809147047898
"37",0.798558011998112,0.10220540105643,1.6897289798283
"38",0.746504207496254,0.240831875861788,1.52505331464171
"39",0.902840672067478,0.031890662718339,1.22139396066559
"40",0.710429233092218,0.173611707441872,1.30306818655927
"41",0.617101633880566,0.285335674849734,1.54882990265465
"42",0.839054672464892,0.116552047338504,1.34797047092202
"43",0.817204345055519,0.110285580604722,2.09600067683314
"44",0.765370947389398,0.103827239579529,1.7883682001526
"45",0.544277287565306,0.342718537109259,1.93000760905647
"46",0.630099688221475,0.257674593947008,1.68765152057041
"47",0.686375353682296,0.2329582105316,1.27591560388482
"48",0.670884947312726,0.234693506375051,1.55387813471121
"49",0.63902657007855,0.21630643020956,1.59204739565622
"50",0.930631917342135,0.0107169007431545,1.52781408996471
"51",0.727492770434731,0.202516807658877,1.5845541934187
"52",0.722345322859861,0.183522153671263,1.45128772990079
"53",0.715793592942868,0.249655764609662,1.54300243471759
"54",0.76762861333483,0.174408675315883,1.716806595512
"55",0.719868920832091,0.244806988855446,1.48107604509287
"56",0.704283568881775,0.186650872121937,1.90946077020202
"57",0.887220490754399,0.122156390298127,1.63596342290304
"58",0.957232202100328,-0.0721223823881123,1.79899964708239
"59",0.778607916258803,0.0984840736174778,1.68100766522606
"60",0.788307441491527,0.129316698257716,1.83572325368171
"61",0.757138886084712,0.153874522746712,1.4935163117149
"62",0.704621621040277,0.200511977944607,1.54655338169398
"63",0.923456576357269,0.00314185241439311,1.53732094745162
"64",0.758718740989169,0.152385484715405,1.74366222114157
"65",1.08956301815,-0.0747554081397371,2.42101655154135
"66",0.8150164093277,0.063369090585262,1.55071904613344
"67",0.677374131517658,0.237740448954285,1.50554578559941
"68",0.91191445390361,0.0493573796181694,1.86052482917928
"69",0.892465638246877,0.0919410354345626,1.92926593115916
"70",0.591044942712048,0.338401156147653,1.99237836802989
"71",0.881480199612183,0.0589397275253385,1.62760634626673
"72",0.521300025959512,0.356087603090449,1.59237752598541
"73",0.712069751111853,0.163820063524806,1.48542614937436
"74",0.748441656083595,0.171066403379383,1.74144963368195
"75",0.699012785552298,0.162862581808128,1.3622140102543
"76",0.836138318534648,0.11492316210997,1.4099267513588
"77",0.919534008771215,0.0425021946696942,1.77049236120029
"78",0.855094058131641,0.0464380356556481,1.76772276085641
"79",0.760860543996525,0.232926992330474,1.64637914608668
"80",0.701481390099335,0.22303591653334,1.70971832168746
"81",0.813555174800851,0.109552072692749,1.56013445523786
"82",0.725602392644971,0.197056947661628,1.28162485856588
"83",0.975119967543003,0.0480769087691856,1.73837630892833
"84",0.940792604084535,-0.00549957062846253,1.69358074353423
"85",0.827648827732608,0.0891844676192816,1.33148186960419
"86",0.785843360409751,0.13099721291725,1.81250363661466
"87",1.01563491863614,-0.00465002766488583,1.41145367841326
"88",0.649657250838849,0.255548240363118,1.41702317242391
"89",0.864252596980999,0.0550566839554013,1.4285791822682
"90",0.82385013992396,0.0337232388208347,1.64967092585387
"91",0.764503245321567,0.179699161391936,1.61215527337
"92",0.46232060269404,0.473103635294568,1.73604113637049
"93",0.817888816572677,0.083490969423369,1.35722755550659
"94",0.670814100957617,0.278946185816043,1.67539443967449
"95",0.817670758021505,0.109113663960194,1.81263630232954
"96",0.706899284651096,0.236874483882951,1.38710886841213
"97",0.749161736589194,0.135168353751859,2.08748349190504
"98",1.10961675556367,-0.0480142439695355,1.52824322620943
"99",0.653972972151842,0.225904787287861,1.23368589325701
"100",0.714359966881411,0.20688718570241,1.65264418475522
"101",0.764534307646719,0.149865585336552,1.68854667968435
"102",0.682574462729988,0.194219399049438,1.50656257503368
"103",0.736854716800396,0.162663880219404,1.86399337784963
"104",0.858558956618198,0.051457032608021,1.42185524913849
"105",0.797267680457847,0.176741877366645,1.41630255855863
"106",0.670713178844278,0.269294419180536,1.33468627463923
"107",0.943725795279457,-0.0180871470017374,1.79411082100628
"108",0.730099702673245,0.228420739185231,1.76099136900945
"109",0.892193161035363,0.0031961298953858,1.98733386876899
"110",0.802442985863398,0.0945843572787625,1.62617916416106
"111",0.667368799123263,0.200637774552439,1.92073680937012
"112",0.667630840866287,0.335283814176692,1.66990609844088
"113",0.922457875763545,0.0135555023959844,2.12797155206028
"114",0.744674871190731,0.134316625589079,1.97222538954886
"115",0.647570782545627,0.258670922602035,1.22215187334583
"116",0.664753174780788,0.250861123062223,1.64041806124874
"117",0.616140693211553,0.300253687801218,1.58394838223792
"118",0.843011042908936,0.0674192864822324,1.15738814792652
"119",0.729309900948692,0.267425034420811,1.27821171873575
"120",0.826399139163749,0.176270048865765,1.40933546162558
"121",0.754248396228937,0.211066405292449,1.42171420253977
"122",0.683392330415049,0.22914057060352,1.41869386480794
"123",0.642912287225466,0.285001560991763,1.75482930528072
"124",0.675149486193189,0.230814502101747,1.9592411361714
"125",0.799317656609991,0.117557470889877,1.40174681814809
"126",0.915361212298816,0.0605809530076114,1.49954310605472
"127",0.927719274562208,-0.00852977780808898,1.34003429791963
"128",0.89010403971373,0.134987610670564,1.2813385167683
"129",0.702418092912442,0.297513780047981,1.42797122922294
"130",0.84708868511199,0.0365841334593239,1.57957195286681
"131",0.774490601530082,0.195924667128325,1.63724671181148
"132",0.74371685633533,0.220409311981327,1.61059100163242
"133",0.859597809261364,0.00909363365526517,1.47145945343545
"134",0.802996999192649,0.152943388666013,1.27910813525635
"135",0.945935257300042,0.024320877768637,1.38361840680348
"136",0.735301284057486,0.149627610517138,1.45194585206851
"137",0.942531181309489,-0.0237225260326372,1.20988765094577
"138",0.783753253276239,0.153520058002445,1.80756694123475
"139",0.925449897972452,0.0172185517377015,1.38099354922337
"140",0.884574075179661,0.0824200451617365,1.38317256654001
"141",0.825983429182644,0.142265174623392,1.67807536627566
"142",0.7186554710884,0.1327551181895,1.65781528366021
"143",0.809216858409996,0.137041733021603,1.83397765823489
"144",0.717661427424912,0.159858979001858,1.28342458698259
"145",0.855198185655954,0.127917842575906,1.71397389238639
"146",0.833003950233648,0.122744927264182,1.59745180855771
"147",0.805433755274797,0.151104929645277,1.91770780278516
"148",0.955405625361664,0.0498799868574505,1.72065249111296
"149",0.684935827512367,0.268631659798631,1.43032170568958
"150",0.784764449886451,0.12987877907804,1.58941141440443
"151",0.82243629146615,0.0570158797848411,2.11983496304418
"152",0.759383169544715,0.0718079850376471,1.65969954211364
"153",0.705769608758077,0.192475566926368,2.42626622887974
"154",0.839900158824046,0.0574481558826329,1.86343167905771
"155",0.952875890096156,0.00565062934519569,1.61154211176596
"156",0.735279672427211,0.230497458934024,1.39422107515872
"157",1.01270425947266,-0.0728080512332682,1.45971024500845
"158",0.788277761314067,0.186367588779908,2.02748076236435
"159",0.528235188193472,0.373021331229458,1.61702230084101
"160",0.681236924187158,0.289271314237512,1.53232839362526
"161",0.733231075333027,0.235977101165258,1.65689911901157
"162",0.825756352078418,0.135486728265766,1.6327359998568
"163",0.882514006174732,0.158726728196634,1.78070192881973
"164",0.871616699650516,0.00349545579313071,1.8171089392091
"165",0.950906146198609,0.0556996406003286,1.85175485450041
"166",0.911359742480946,0.0808050626236236,1.38943598189077
"167",0.689152427608773,0.199339214300497,1.40482825855774
"168",0.887177217646288,0.0082080932304816,1.40138336939351
"169",0.694872795876425,0.248912293397411,1.37779112598486
"170",0.897900823026252,0.0157989579349309,1.60882230778813
"171",0.742979668402684,0.155388403477991,1.38030107958979
"172",0.519765732258611,0.427774644380258,1.5079608122144
"173",0.817774132198665,0.0646067786422475,1.73112261722333
"174",0.758711023339708,0.167916450351749,1.27936943197426
"175",0.710098235215182,0.211276748151501,1.91752613176614
"176",0.71514922735775,0.272325156199558,1.55144896369995
"177",0.567624989419037,0.37172069175144,1.36656599140415
"178",0.96124101435735,0.00901185593570476,1.65261885698336
"179",0.828906333139639,0.0369967419656464,1.7730995924518
"180",0.748651638003831,0.230939490943915,1.62309141856079
"181",0.817646814088464,0.133464068681413,2.02434724899885
"182",0.773757514548135,0.154615620881247,1.95605133832107
"183",0.750848275836164,0.128423812003381,1.46698214101057
"184",0.752126422586267,0.172239283272265,1.48496867355322
"185",0.751397910101314,0.146057967071838,1.86629815217432
"186",0.699273232050153,0.220918486400306,1.54568360777259
"187",0.746209077481274,0.164862093370281,1.31301197462999
"188",0.75154271927505,0.173390938475766,1.4550807357365
"189",0.77478919691829,0.210494794126389,1.22044664880681
"190",0.877856421539748,0.0366577914314833,1.79214370762693
"191",0.668357859344662,0.298543125541838,1.72007873032195
"192",0.859526810959461,0.0835925791962816,1.85151002991163
"193",0.797435076021491,0.116462391567873,1.29395008913524
"194",0.782026555406505,0.207544571779397,1.20692674280914
"195",1.01194499192694,-0.00437910453089215,1.56395312415605
"196",0.6660721541954,0.235335058663148,1.49489094788718
"197",0.773354048895907,0.202630469664061,1.5063718991262
"198",0.678320963883746,0.26181500918668,1.51500421853337
"199",0.627062544608197,0.296668630279299,1.83372058950697
"200",0.664735150492562,0.24655051911122,1.59037093890032
"201",0.806360196131617,0.0943237571662288,1.96240744070599
"202",0.650285907751202,0.240363831656508,1.53070436443401
"203",0.812691076933696,0.110690332249698,1.34265981416195
"204",0.657271238114005,0.254445767735706,1.46940880526963
"205",0.775881378010398,0.0906685792538609,1.81535232817251
"206",0.93821858458877,0.0267116783226713,1.44620857361708
"207",1.00309903115599,-0.0418633621819376,1.46843185581206
"208",0.713809730128269,0.200074963931506,1.54629162987585
"209",0.826672301759625,0.203136323356656,1.6802464701682
"210",0.766830912571827,0.172903777438925,1.49628715438976
"211",0.595686673809249,0.25326729921938,1.51447674530022
"212",0.74825428455829,0.238001337004925,1.44708827763532
"213",0.820916447689067,0.0884553128455851,1.3469143541473
"214",0.841816946333847,0.0815579951135769,1.45015958109889
"215",0.70439736212785,0.305136140959705,1.63514828504313
"216",0.724515929859879,0.222713932187715,1.53123679960402
"217",0.82413804412774,0.119842488760006,1.15440202645699
"218",0.876258922670287,0.00781192184389756,1.66138158729715
"219",0.889351503572314,0.0292718866218029,1.42374951427438
"220",0.837811360170542,0.0830990340030093,1.92373663722923
"221",0.977893582193465,0.0314548646923631,1.59644573563094
"222",0.713696066289736,0.188194568934026,1.5309570692382
"223",0.659526111058882,0.362950144719499,1.72498047915409
"224",0.755263126700752,0.243301512351311,1.68041888884186
"225",0.969266574905126,-0.0145621918618854,1.89120926285668
"226",0.696526789304714,0.214153644663519,1.8903670175168
"227",0.954996968496468,-0.0324216513119907,1.66860766253759
"228",0.710686121215925,0.205783454451027,1.90347285040008
"229",0.863452419555224,0.0743093071792772,1.4642272344781
"230",0.920992918790335,0.0447753152737116,1.39421593697784
"231",0.752408473197698,0.194063615188769,1.35035318186929
"232",0.790248021967226,0.118783638908567,1.35555871283863
"233",0.849054734350598,0.0870919652077401,1.335931073041
"234",0.933443591700348,-0.0839052803818872,1.92770891192938
"235",0.752627702703886,0.133799908758623,1.61510061688234
"236",0.822859228491275,0.176372090317715,1.47988914119624
"237",0.543922717999113,0.471023743510922,1.5876310420409
"238",0.960256079711269,0.0923840637846064,1.52235587128972
"239",1.00578677771344,-0.0460411024146025,1.75282572041941
"240",0.706452356419898,0.238774210875707,1.58119377779738
"241",0.770841893534725,0.152167981307736,1.54603448610259
"242",0.569639977224657,0.380510508459782,2.09718294974562
"243",0.502481324139344,0.399982390797429,2.20389929157043
"244",0.55564928066572,0.296747332770308,1.76454395165756
"245",0.799387291137743,0.202825275592418,1.59893541625206
"246",0.717082775545598,0.162181637181838,1.58525930723932
"247",0.876626290667911,0.0894551260927594,1.69592406363637
"248",0.815877615506438,0.109174216841457,1.48002297513165
"249",1.0137116585458,-0.061710663117017,1.41173872084317
"250",0.724504399150558,0.169252028893336,2.26329038213397
